timestamp,status,hand_label,hand_confidence,num_hands
9931.8808078,HAND_OK,Left,0.9052173495292664,2
9932.0222512,HAND_OK,Right,0.992461621761322,2
9932.0227606,HAND_OK,Left,0.8476271629333496,2
9932.1735265,HAND_OK,Right,0.9940212368965149,2
9932.1740355,HAND_OK,Left,0.861417293548584,2
9932.3258102,HAND_OK,Right,0.9907952547073364,2
9932.3262337,HAND_OK,Left,0.8669628500938416,2
9932.471671,HAND_OK,Left,0.9091573357582092,2
9932.4719926,HAND_OK,Right,0.9913662075996399,2
9932.6245907,HAND_OK,Left,0.8789857625961304,2
9932.6250331,HAND_OK,Right,0.9915271401405334,2
9932.7794187,HAND_OK,Right,0.9794385433197021,2
9932.7803525,HAND_OK,Left,0.9643449187278748,2
9932.9210589,HAND_OK,Right,0.9927576184272766,2
9932.9215253,HAND_OK,Left,0.9809086918830872,2
9933.0558332,HAND_OK,Left,0.9869242906570435,1
9933.1997804,HAND_OK,Left,0.6120034456253052,1
9933.3314276,HAND_OK,Left,0.8198946714401245,1
9933.475345,HAND_OK,Left,0.9440189599990845,1
